"vendorNumber","brand","PurchasePrice","ActualPrice","TotalSalesQuantity","TotalSalesDollars","TotalSalesPrice","TotalExciseTax","TotalQuantityPurchase","TotalPurchaseDollars","freightCost","GrossProfit","profitmargin","stockturnover","salestoPurchaseRatio"
1485,4639,58.82,79.99,807,64551.93,36955.38,636.13,260,15293.2,8497.59,49258.73,76.3086866651392,3.10384615384615,4.22095637276698
8004,2251,0.79,0.99,14216,14073.84,4646.07,738.42,19345,15282.55,50293.62,-1208.71,-8.58834546932464,0.734866890669424,0.920909141471809
9819,15205,17.76,29.99,774,27082.26,17390.03,85.78,860,15273.6,14836.57,11808.66,43.6029341716681,0.9,1.77314189189189
9744,33267,13.6,19.99,1261,25851.39,16377.98,139.76,1122,15259.2,3999.93,10592.19,40.9733867308489,1.12388591800356,1.69415106951872
9744,11089,6.86,11.99,857,11705.71,7332.84,95.08,2223,15249.78,3999.93,-3544.07,-30.2764206528267,0.385515069725596,0.76759861453739
3252,24094,4.57,6.99,3281,22934.19,3655.77,737.96,3336,15245.52,61966.91,7688.67,33.5249250137022,0.983513189448441,1.50432323725265
3252,43379,9.58,13.99,1605,21283.95,13411.94,177.98,1591,15241.78,61966.91,6042.17,28.3883865541876,1.00879949717159,1.39642154656477
17035,2615,2.57,3.49,5440,18985.6,8557.48,279.94,5926,15229.82,123780.22,3755.78,19.7822560256194,0.917988525143436,1.24660698550607
3924,9160,0.72,0.99,18469,18284.31,5024.25,962.78,21148,15226.56,14069.87,3057.75,16.7233546138739,0.873321354265179,1.20081686211462
3960,485,10.39,12.99,1474,19147.26,11872.86,1547.7,1464,15210.96,257032.07,3936.3,20.5580328464752,1.0068306010929,1.25878051089478
9552,39764,18.29,31.99,757,22210.43,17354.11,83.66,831,15198.99,55551.82,7011.44,31.5682316821421,0.910950661853189,1.46130960017738
7153,40801,7.33,10.99,2035,22061.65,11925.02,226.26,2072,15187.76,15884.82,6873.89,31.1576423340956,0.982142857142857,1.45259406258724
7153,4315,23.07,33.99,764,22894.36,17328.22,602.54,658,15180.06,15884.82,7714.3,33.6951982933788,1.16109422492401,1.50818639715522
2000,33965,13.72,21.99,1107,24499.93,14185.6,122.9,1106,15174.32,19016.59,9325.61,38.0638230394944,1.00090415913201,1.61456526552755
4425,28156,8.9,13.99,1601,22329.99,11853.47,178.02,1703,15156.7,144929.24,7173.29,32.1240179686601,0.940105695830887,1.47327518523161
7153,27330,7.89,12.99,1967,24429.33,12519.94,218.89,1920,15148.8,15884.82,9280.53,37.9892940166595,1.02447916666667,1.61262476235741
9815,23889,4.82,7.99,3154,25625.46,15337.14,704.37,3141,15139.62,27100.41,10485.84,40.9196166624911,1.0041388092964,1.69260919362573
9552,4389,16.54,23.99,975,24380.25,18369.66,768.73,915,15134.1,55551.82,9246.15,37.9247546682253,1.0655737704918,1.61094812377347
10754,12473,7.99,11.99,1799,21778.01,11850.22,199.86,1893,15125.07,28720.52,6652.94,30.548888534811,0.950343370311675,1.43986176592902
4425,2925,22.21,29.99,167,4678.33,3642.7,131.81,681,15125.01,144929.24,-10446.68,-223.299339721653,0.245227606461087,0.309310869877111
4425,7872,25.5,37.99,1073,48416.27,32435.81,118.82,593,15121.5,144929.24,33294.77,68.7677303518012,1.80944350758853,3.20181661872169
10754,13636,10.45,15.99,1051,20242.49,13221.12,116.47,1445,15100.25,28720.52,5142.24,25.403198914758,0.727335640138408,1.34054005728382
90027,43918,7.79,11.99,2099,25167.01,13812.48,233.26,1937,15089.23,229.88,10077.78,40.0436126500526,1.08363448631905,1.66787901039351
3252,18856,3.92,5.99,3792,22467.58,11508.58,421.86,3847,15080.24,61966.91,7387.34,32.8799986469393,0.985703145308032,1.48986886150353
9165,5079,9.32,12.49,269,3359.81,2098.32,211.89,1618,15079.76,68054.7,-11719.95,-348.827761093633,0.166254635352287,0.22280261754829
4425,26890,13.6,19.99,741,11824.59,4782.22,82.72,1108,15068.8,144929.24,-3244.21,-27.4361309779028,0.668772563176895,0.784706811424931
9552,31384,17.44,26.99,795,22878.05,13403.34,88.33,863,15050.72,55551.82,7827.33,34.2132742956677,0.921205098493627,1.52006349197912
10754,19452,5.99,8.99,1993,19851.07,9318.01,222.16,2510,15034.9,28720.52,4816.17,24.2615133592295,0.79402390438247,1.32033269260188
8004,5322,17.42,22.99,574,14721.26,9231.4,452.03,863,15033.46,50293.62,-312.200000000001,-2.12074238210588,0.665121668597914,0.97923299094154
6213,5730,1.55,1.99,4531,9016.69,3554.14,234.16,9693,15024.15,9621.58,-6007.46,-66.6260013375196,0.467450737645724,0.600146430912897
2000,23239,6.12,8.99,2294,22602.06,12057.76,255.19,2452,15006.24,19016.59,7595.82,33.6067597378292,0.935562805872757,1.50617743018904
9165,45831,11.48,16.99,1245,21459.55,13654.08,137.99,1307,15004.36,68054.7,6455.19,30.0807332865787,0.95256312165264,1.43022094911079
90024,44916,11.4,18.99,1226,23001.74,16499.23,135.68,1315,14991,2802.64,8010.74,34.8266696345581,0.932319391634981,1.53436995530652
12546,3454,0.72,0.99,11940,11820.6,3669.93,620.9,20816,14987.52,123880.97,-3166.92,-26.7915334246993,0.573597232897771,0.788696195234435
9165,45240,9.99,14.99,1592,26874.08,15161.02,176.78,1500,14985,68054.7,11889.08,44.2399516560195,1.06133333333333,1.7933987320654
516,15620,6.7,9.99,2140,21557.6,13139.11,237.55,2234,14967.8,8510.41,6589.8,30.568337848369,0.957923008057296,1.44026510241986
10754,27010,17.1,25.99,361,8964.39,4991.99,40.12,875,14962.5,28720.52,-5998.11,-66.9104088510205,0.412571428571429,0.59912380952381
6355,2110,35.71,49.99,169,7793.31,7008.48,133.37,419,14962.49,551.21,-7169.18,-91.9914644740168,0.403341288782816,0.520856488458806
9165,5067,9.32,12.49,495,6182.55,2747.8,389.72,1605,14958.6,68054.7,-8776.05,-141.948710483538,0.308411214953271,0.413310737635875
6785,16151,7.38,10.99,2017,22166.83,12572.56,224.21,2025,14944.5,13605.41,7222.33,32.5816997739415,0.996049382716049,1.4832767907926
1392,3904,0.71,0.99,18168,17986.32,4736.16,947.35,21038,14936.98,79528.99,3049.34,16.9536625613244,0.86358018823082,1.20414702302607
6785,6368,4.13,5.99,3528,21132.72,10272.85,392.83,3614,14925.82,13605.41,6206.9,29.3710416832287,0.976203652462645,1.41584984945551
660,7489,0.75,0.99,16705,16537.95,3039.3,874.5,19882,14911.5,17932.33,1626.45,9.83465302531451,0.840207222613419,1.10907353384971
9552,35049,8.66,12.99,1681,22284.19,13110.16,186.74,1720,14895.2,55551.82,7388.99,33.1579922806259,0.977325581395349,1.4960651753585
3252,25723,5.44,7.99,2181,19144.19,8934.25,243.18,2738,14894.72,61966.91,4249.47,22.197178360641,0.796566837107378,1.28530042860826
4425,46762,7.99,12.99,2392,33865.08,17397.72,266.2,1864,14893.36,144929.24,18971.72,56.0214828962459,1.28326180257511,2.27383746850946
8004,2013,55.55,69.99,79,5529.21,4339.38,62.28,268,14887.4,50293.62,-9358.19,-169.250037527965,0.294776119402985,0.371401990945363
8112,23874,38.95,59.99,242,13772.58,9588.32,26.78,382,14878.9,48347.26,-1106.32,-8.03277236363847,0.633507853403141,0.92564504096405
9165,27124,10.2,14.99,904,10838.96,3381.18,135.6,1458,14871.6,68054.7,-4032.64,-37.2050455025205,0.62002743484225,0.728836170956723
9815,23519,9.86,14.99,984,9333.16,3594.8,110,1507,14859.02,27100.41,-5525.86,-59.2067424109305,0.652952886529529,0.62811410173753
17035,6411,34.07,48.99,172,8250.28,5361.88,135.51,436,14854.52,123780.22,-6604.24,-80.0486771358063,0.394495412844037,0.555405358099757
9165,22448,13.99,20.99,683,12500.17,6137.65,76.04,1061,14843.39,68054.7,-2343.22,-18.7455050611312,0.64373232799246,0.842137139831265
8892,11149,11.76,17.99,977,14950.23,10481.17,108.1,1259,14805.84,11595.97,144.389999999999,0.965804539461931,0.776012708498809,1.00975223290269
9552,2803,20.46,25.99,714,18556.86,15126.18,563.11,723,14792.58,55551.82,3764.28,20.2851128908662,0.987551867219917,1.254470822534
9165,46788,5.62,8.99,2526,21138.74,11859.93,280.68,2632,14791.84,68054.7,6346.9,30.0249683755985,0.959726443768997,1.429081169077
4425,21251,11.72,17.99,1210,21183.9,11036.69,134.51,1261,14778.92,144929.24,6404.98,30.2351313969571,0.959555908009516,1.43338620142744
3252,15264,9.52,13.99,1618,18987.82,11363.37,179.55,1552,14775.04,61966.91,4212.78,22.1867491897437,1.04252577319588,1.28512816208958
9552,25517,9.86,17.99,1491,16366.09,6273.13,166.75,1498,14770.28,55551.82,1595.81,9.75071015740473,0.995327102803738,1.10804195993576
8320,4692,12.3,15.99,834,11803.66,8941.69,657.54,1200,14760,3151.92,-2956.34,-25.0459603207819,0.695,0.799705962059621
1128,5075,15.03,21.99,983,20596.17,15476.61,774.95,980,14729.4,68601.68,5866.77,28.4847619727357,1.0030612244898,1.39830339321357
12546,17457,5.84,8.99,2537,23983.63,13686.61,281.85,2519,14710.96,123880.97,9272.67,38.6624960441768,1.00714569273521,1.6303239217563
8112,24647,193.54,299.99,55,16499.45,13799.54,6.06,76,14709.04,48347.26,1790.41,10.8513314080166,0.723684210526316,1.12172174390715
1392,44217,10.95,15.99,1260,20678.4,13608.75,139.65,1342,14694.9,79528.99,5983.5,28.9359911792015,0.938897168405365,1.40718208358002
9165,2189,19.83,26.99,787,20347.13,16258.68,620.86,741,14694.03,68054.7,5653.1,27.7832795091986,1.06207827260459,1.38472086963209
10754,3676,31,39.99,234,8187.66,7417.88,184.71,474,14694,28720.52,-6506.34,-79.465195183972,0.493670886075949,0.557211106574112
8664,3671,1.54,1.99,4505,8964.95,3490.46,233.05,9541,14693.14,18544.49,-5728.19,-63.8953926123403,0.472172728225553,0.610145278681072
3252,10298,4.51,9.99,3321,31632.47,15700.89,369.67,3257,14689.07,61966.91,16943.4,53.5633164277086,1.01964998464845,2.15346989292038
2000,44082,9.03,16.99,1603,22986.97,13461.59,177.94,1625,14673.75,19016.59,8313.22,36.1649229976809,0.986461538461539,1.56653684300196
3252,25754,5.19,7.99,2370,18936.3,10195.24,92.01,2825,14661.75,61966.91,4274.55,22.5733115761791,0.838938053097345,1.29154432451788
12546,3566,0.71,0.99,11128,11016.72,3825.36,577.45,20642,14655.82,123880.97,-3639.1,-33.032517845602,0.539095048929367,0.751695913295878
8004,5822,6.24,7.99,2246,16820.54,14819.26,878.07,2347,14645.28,50293.62,2175.26,12.9321650791235,0.956966340008522,1.14852976522129
7153,29810,10.38,16.99,1329,22323.71,12303.7,147.68,1410,14635.8,15884.82,7687.91,34.4383169285034,0.942553191489362,1.5252811598956
2000,20152,8.9,13.99,1618,22540.82,11058.08,180.14,1644,14631.6,19016.59,7909.22,35.0884306782096,0.984184914841849,1.54055742365838
17031,5641,11.1,14.99,1249,18722.51,15829.44,488.61,1318,14629.8,1573.31,4092.71,21.8598361010356,0.947647951441578,1.27975160289273
10754,37311,6.89,9.99,2199,23524.01,12985.83,244.47,2123,14627.47,28720.52,8896.54,37.8189772917117,1.0357983984927,1.60820770782644
9165,15079,7.74,12.99,1811,20522.89,9586.64,201.89,1889,14620.86,68054.7,5902.03,28.7582791702338,0.958708311275807,1.40367187703049
4425,25678,10.59,15.99,1104,14122.96,8235.62,122.54,1380,14614.2,144929.24,-491.239999999998,-3.47830766354927,0.8,0.966386117611638
3252,6362,5.29,7.99,2629,21005.71,5561.04,294.65,2759,14595.11,61966.91,6410.6,30.518368576925,0.952881478796665,1.4392293035133
480,40114,6.66,13.99,2210,23843.9,13286.78,245.77,2191,14592.06,89286.27,9251.84,38.8017060967375,1.00867183934277,1.63403248067785
9165,3417,19.83,24.99,710,14462.9,11324.49,559.98,735,14575.05,68054.7,-112.150000000001,-0.775432313021603,0.965986394557823,0.992305343720948
9552,41065,11.18,16.99,1245,21644.55,11049.64,138.59,1303,14567.54,55551.82,7077.01,32.6964986567057,0.955487336914812,1.48580680059914
12546,3581,0.74,0.99,9188,9096.12,3507.57,475.73,19681,14563.94,123880.97,-5467.82,-60.1115640514857,0.466846196839591,0.624564506582697
2000,19126,8.44,12.99,1666,21808.34,13690.55,184.77,1724,14550.56,19016.59,7257.78,33.2798369797976,0.966357308584687,1.4987972971487
4425,19282,13.51,19.99,1124,22997.96,14177.31,124.66,1076,14536.76,144929.24,8461.2,36.7910892966159,1.04460966542751,1.58205542362947
1128,1801,9.62,12.99,104,1350.96,740.43,40.81,1511,14535.82,68601.68,-13184.86,-975.962278675905,0.0688285903375248,0.0929400611730195
3252,28312,4.72,6.99,3101,21675.99,3739.65,697.45,3078,14528.16,61966.91,7147.83,32.975794877189,1.00747238466537,1.49199829847689
7153,26431,8.78,12.99,1219,16233.81,7470.41,135.88,1654,14522.12,15884.82,1711.69,10.5439819734246,0.737001209189843,1.11786777688106
4425,43685,9.58,13.99,1458,20320.42,9833.97,162.47,1512,14484.96,144929.24,5835.46,28.7172213960145,0.964285714285714,1.40286338381328
17035,5395,15.19,18.99,568,10622.32,8786.3,448.01,953,14476.07,123780.22,-3853.75,-36.2797392659984,0.59601259181532,0.733784791037899
90059,5338,15.74,19.99,313,6256.87,3398.3,122.87,919,14465.06,74.84,-8208.19,-131.186839426103,0.340587595212187,0.432550573589048
9165,4256,22.38,29.99,363,10000.37,8840.79,286.4,646,14457.48,68054.7,-4457.11,-44.5694509303156,0.561919504643963,0.691709066863658
9165,19549,8.66,12.99,1608,21567.92,15665.36,723.6,1669,14453.54,68054.7,7114.38,32.9859346659298,0.96345116836429,1.49222405030186
7245,3765,9.37,12.99,1064,13261.36,10002.98,838.82,1539,14420.43,38994.78,-1159.07,-8.74020462456339,0.691358024691358,0.919623062557774
9815,23522,4.11,14.99,3137,34041.23,16095.55,349.55,3506,14409.66,27100.41,19631.57,57.6699784349743,0.894751853964632,2.36238953590855
9815,24253,12.16,17.99,1026,18073.74,14417.82,769.5,1185,14409.6,27100.41,3664.14,20.2732804610446,0.865822784810127,1.25428464357095
4425,19036,9.67,14.99,2641,39588.59,16054.29,294.76,1490,14408.3,144929.24,25180.29,63.6049174774853,1.77248322147651,2.74762393897962
2000,17119,10.66,15.99,1390,22487.1,13164.89,154.34,1351,14401.66,19016.59,8085.44,35.9559036069569,1.02886750555144,1.56142416915828
11567,2942,27.12,39.99,591,21542.09,17390.24,466.09,531,14400.72,20964.81,7141.37,33.1507759924873,1.11299435028249,1.49590367703837
1392,13731,11.61,17.99,1279,23793.21,15127.9,285.29,1240,14396.4,79528.99,9396.81,39.4936622675125,1.03145161290323,1.65271942985746
9552,2764,23.99,29.99,39,1195.61,1103.64,30.78,600,14394,55551.82,-13198.39,-1103.90428316926,0.065,0.0830630818396554
3252,10422,6.07,8.99,2369,23666.31,14725.26,262.74,2370,14385.9,61966.91,9280.41,39.213590965385,0.99957805907173,1.64510458156945
7245,2174,27.34,34.99,109,3813.91,3184.09,85.99,526,14380.84,38994.78,-10566.93,-277.062909192928,0.20722433460076,0.26520773473594
8664,4884,15.5,19.99,353,5724.47,4896.98,278.51,927,14368.5,18544.49,-8644.03,-151.001402749949,0.380798274002157,0.398404147962557
10754,27290,85.52,129.99,8,1039.92,649.95,0.89,168,14367.36,28720.52,-13327.44,-1281.58319870759,0.0476190476190476,0.0723807296538821
9552,253,4.6,5.79,3142,18192.18,3091.86,3299.1,3122,14361.2,55551.82,3830.98,21.0583888242091,1.00640614990391,1.26675904520514
17031,3629,20.63,25.99,810,21297.9,17304.42,639.1,696,14358.48,1573.31,6939.42,32.5826489935627,1.16379310344828,1.48329767496281
10754,35989,844.15,1664.99,23,29899.77,6499.95,2.58,17,14350.55,28720.52,15549.22,52.0044803020224,1.35294117647059,2.08352780903868
10754,13637,8.16,11.99,1728,21030.72,8746.8,192.75,1756,14328.96,28720.52,6701.76,31.8665266809696,0.984054669703872,1.46770735629104
653,17200,8.78,12.99,1245,13243.55,5899.43,138.84,1631,14320.18,8014.98,-1076.63,-8.12946679704461,0.763335377069283,0.92481728581624
4425,12116,7.74,11.99,1796,19779.2,11373.25,401.07,1847,14295.78,144929.24,5483.42,27.7231637275522,0.972387655657823,1.38356913718594
9552,23355,9.6,14.49,2620,39273.8,12576.61,293.26,1486,14265.6,55551.82,25008.2,63.6765477239279,1.76312247644684,2.75304228353522
4425,27886,10.06,14.99,77,1154.23,374.75,8.62,1416,14244.96,144929.24,-13090.73,-1134.15263855557,0.0543785310734463,0.0810272545517853
3924,3321,6.93,9.29,2058,19118.82,6967.5,2160.9,2055,14241.15,14069.87,4877.67,25.5124008699282,1.0014598540146,1.34250534542505
9819,31202,6.07,8.99,2459,25581.41,14251.23,273.28,2346,14240.22,14836.57,11341.19,44.3337173361437,1.04816709292413,1.79641957778742
516,18801,7.14,12.99,1897,22178.03,13815.19,210.3,1993,14230.02,8510.41,7948.01,35.8373128722434,0.951831409934772,1.55853821709316
2000,45266,6.53,12.99,1962,22419.38,15661.44,217.06,2179,14228.87,19016.59,8190.51,36.533169070688,0.900413033501606,1.5756261741094
3664,5339,2.35,3.29,4608,14818.32,8422.06,234.98,6046,14208.1,30234.42,610.219999999999,4.11801067867342,0.762156797882898,1.04294874050718
3664,2535,140.62,179.99,110,19798.9,18178.99,86.83,101,14202.62,30234.42,5596.28,28.2656107157468,1.08910891089109,1.39403152376111
17031,39491,8.1,13.99,1761,24636.39,19222.26,194.49,1751,14183.1,1573.31,10453.29,42.4302830081842,1.00571102227299,1.73702434587643
516,25984,5.88,8.99,2291,21481.09,11383.89,254.91,2412,14182.56,8510.41,7298.53,33.9765347102963,0.94983416252073,1.51461301767805
90058,22297,6.75,9.99,2065,20629.35,15734.25,228.12,2101,14181.75,448.68,6447.6,31.2544990511092,0.98286530223703,1.4546406473108
12546,2940,65.64,85.99,220,19545.8,14234.4,173.38,216,14178.24,123880.97,5367.56,27.4614495185666,1.01851851851852,1.37857731283996
10754,43553,6.03,8.99,2446,21989.54,7920.19,273.35,2348,14158.44,28720.52,7831.1,35.6128413782189,1.04173764906303,1.55310472057656
4425,13504,7.28,10.99,1747,11894.53,3120.62,195.85,1944,14152.32,144929.24,-2257.79,-18.9817504348637,0.898662551440329,0.840465026228915
17035,21151,6.57,13.99,2144,24432.56,10189.04,239.18,2154,14151.78,123780.22,10280.78,42.0781940165091,0.99535747446611,1.7264655046927
4425,36268,11.84,19.99,1203,21345.97,12532.94,133.57,1195,14148.8,144929.24,7197.17,33.7167624614857,1.00669456066946,1.50867706095217
1392,15911,5.91,8.99,2292,21219.08,12095.97,254.65,2394,14148.54,79528.99,7070.54,33.3216143206963,0.957393483709273,1.49973636855817
9552,16203,6.89,9.99,2017,15751.23,4010.52,226.21,2051,14131.39,55551.82,1619.84,10.2838952894472,0.983422720624086,1.11462708197849
3252,15550,19.2,28.99,723,21229.77,12317.78,80.37,736,14131.2,61966.91,7098.57,33.4368671916841,0.982336956521739,1.50233313519022
90032,14381,10.52,15.99,1291,20643.09,15158.52,142.83,1343,14128.36,778.25,6514.73,31.5588896817289,0.961280714817573,1.46111013592519
9819,42884,72.36,109.99,103,15448.97,5849.61,11.54,195,14110.2,14836.57,1338.77,8.66575571057488,0.528205128205128,1.09487959065073
516,22192,7.23,12.99,1878,21919.22,11546.1,419.55,1951,14105.73,8510.41,7813.49,35.646752028585,0.962583290620195,1.55392312202204
90024,46297,7.74,11.99,1758,21078.42,8716.73,263.7,1822,14102.28,2802.64,6976.14,33.096123903025,0.964873765093304,1.49468171104247
8673,18380,24.48,36.99,552,21272.48,13663.45,61.1,576,14100.48,15919.7,7172,33.7149218144758,0.958333333333333,1.50863516702977
3252,15332,8.55,12.49,1655,20670.95,2735.31,186.44,1647,14081.85,61966.91,6589.1,31.8761353493671,1.00485731633273,1.46791437204629
1392,15917,4.66,6.99,2936,21846.64,12053.94,326.39,3020,14073.2,79528.99,7773.44,35.5818560657383,0.972185430463576,1.55235767273968
90010,17296,7.14,10.99,1954,21474.46,13495.72,216.56,1970,14065.8,524.94,7408.66,34.4998663528675,0.991878172588832,1.52671444212203
8352,2057,0.77,0.99,13189,13057.11,3934.26,686.26,18240,14044.8,10261.6,-987.690000000001,-7.56438446179898,0.723081140350877,0.929675751879699
7153,11423,6.66,11.99,1780,12590.2,3878.95,199.46,2108,14039.28,15884.82,-1449.08,-11.5095868214961,0.844402277039848,0.896783880654848
9815,23521,7.43,14.99,2266,24996.34,14174.16,251.81,1889,14035.27,27100.41,10961.07,43.8506997424423,1.19957649550026,1.78096609470284
9815,25901,6.45,9.99,1737,17352.63,9470.52,50.23,2176,14035.2,27100.41,3317.43,19.1177360434701,0.798253676470588,1.23636499658003
3252,8077,6.84,9.99,2052,20499.48,13556.43,456.92,2051,14028.84,61966.91,6470.64,31.5648982315649,1.00048756704047,1.46123842028279
6213,860,8.79,10.99,1564,17188.36,2439.78,1642.2,1595,14020.05,9621.58,3168.31,18.4328813220109,0.980564263322884,1.22598421546285
7239,4897,3.28,4.49,3658,16424.42,9707.38,186.41,4273,14015.44,16978.67,2408.98,14.6670628247451,0.856073016615961,1.17188044042856
7245,4391,18.1,29.99,766,20711.34,15872.19,603.9,774,14009.4,38994.78,6701.94,32.3587947472254,0.989664082687339,1.47838879609405
